title	category
ကျောင်းသားသပိတ်စစ်ကြောင်း လုံခြုံရေးစည်းများဖြတ်ရဖွယ်ရှိ	3
ဒီမိုကရေစီပညာရေး သပိတ်စစ်ကြောင်းဟာ မနက်ဖြန်ကစလို့ အောင်လံမြို့အဝင်ထိ လမ်းတကြော နေရာနှစ်ခုမှာ ရာနဲ့ချီတဲ့ လုံထိန်းတပ်ဖွဲ့ဝင်တွေ နေရာယူတပ်စွဲထားတယ်လို့ စစ်ကြောင်းကို	3
သပိတ်မှောက်ကျောင်းသား မိဘများကို ဧရာဝတီတိုင်း ဝန်ကြီးချုပ် ခေါ်ယူတွေ့ဆုံ	3
ဒီမိုကရေစီပညာရေး ဧရာဝတီသပိတ်စစ်ကြောင်းမှာပါဝင်တဲ့ ကျောင်းသားမိဘတချို့ကို ဧရာဝတီတိုင်းဒေသကြီး ဝန်ကြီးချုပ် ဦးသိန်းအောင်က ဒီနေ့မနက် ခေါ်ယူတွေ့ဆုံခဲ့ပါတယ်။ ဝန်ကြီးချုပ်က  တွေ့ဆုံဖို့	3
လူငယ်နှင့်ပညာရေးတွင် ရင်းနှီးမြုှပ်နှံရန် မြန်မာသမ္မတကို ဂိုချောက်တောင်တိုက်တွန်း	3
မြန်မာနိုင်ငံမှာရောက်နေတဲ့ စင်ကာပူဂုဏ်ထူးဆောင် ဝန်ကြီးချုပ်ဟောင်း မစ္စတာ ဂိုချောက်တောင်က တိုင်းပြည်တိုးတက်ဖို့အတွက် လူငယ်နဲ့ပညာရေးမှာ ရင်းနှီးမြှုပ်နှံဖို့ မြန်မာသမ္မတ ဦးသိန်းစိန်ကို	3
ရန်ကုန်ကို ချီတက်နေသည့် ကျောင်းသားသပိတ်စစ်ကြောင်းများ ပြန်လည်စတင်	3
နေပြည်တော်မှာ ဒီကနေ့ ကျင်းပမယ့် အမျိုးသားပညာရေးဥပဒေပြင်ဆင်ရေး ၄ ပွင့်ဆိုင်တွေ့ဆုံပွဲ ပျက်ပြားခဲ့ရပြီးနောက် နယ်အသီးသီးမှာ ခေတ္တရပ်ဆိုင်းထားတဲ့ ကျောင်းသားသပိတ်	3
အမျိုးသားပညာရေး ဥပဒေမူကြမ်းဆွေးနွေးပွဲ ရက်ရွှေ့ဆိုင်း	3
နေပြည်တော်မှာ ဒီကနေ့ကျင်းပမယ့် အမျိုးသားပညာရေးဥပဒေဆွေးနွေးပွဲကို ဖေဖော်ဝါရီလ ၁၂ ရက်နေ့ကျမှ ဆွေးနွေးဖို့ သမ္မတက ရက်ရွှေ့ဆိုင်းလိုက်ပါတယ်။ ဒီကနေ့ဆွေးနွေးပွဲမှာ	3
၄ ပွင့်ဆိုင်ဆွေးနွေးပွဲမစမီ အချေအတင်ဖြစ်	3
အမျိုးသားပညာရေး ဥပဒေနဲ့ ပတ်သက်လို့ ၄ ပွင့်ဆိုင် ဆွေးနွေးပွဲရဲ့ ဒီကနေ့ ဆွေးနွေးပွဲမှာ ကျောင်သားတွေနဲ့ NNER	3
ပညာရေး သတင်း သတင်းဓာတ်ပုံ	3
ဧရာဝတီသပိတ်စစ်ကြောင်း ပုသိမ်-ရန်ကုန် ချီတက်လမ်းလျှောက်မှု ယနေ့စတင်	3
ဒီမိုကရေစီပညာရေး ဧရာဝတီ ကျောင်းသားသပိတ်စစ်ကြောင်းအနေနဲ့ ပုသိမ်ကနေ ရန်ကုန် လမ်းလျှောက်ချီတက်မှုကို ဒီကနေ့ ဖေဖော်ဝါရီ ၃ ရက်	3
NNER ကိုယ်စားလှယ် ပါတီကိုယ်စားမပြုဟု NLD ကြေညာ	3
ရန်ကုန်တက္ကသိုလ် စိန်ရတုခန်းမမှာ အမျိုးသားပညာရေးဥပဒေ ပြင်ဆင်ရေး ဆွေးနွေးပွဲ တက် ရောက်တဲ့ ပညာရေးစနစ် ပြုပြင်ပြောင်းလဲမှု နိုင်ငံလုံးဆိုင်ရာ	3
သပိတ်မှောက်ကျောင်းသားများ မြင်းခြံကနေ တောင်သာကို ချီတက်	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်တဲ့ ကျောင်းသားလှုပ်ရှားမှုဟာ တနင်္သာရီ၊ မန္တလေး၊ မကွေးနဲ့ ဧရာဝတီတိုင်းဒေသကြီးတွေက စစ်ကြောင်းလေးကြောင်း ခွဲပြီး ရန်ကုန်မြို့ကို	3
ဒီမိုကရေစီပညာရေးသပိတ်စစ်ကြောင်းများ တိုးပွားလာ	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်တဲ့ ကျောင်းသားလှုပ်ရှားမှုဟာ တနင်္သာရီ၊ မန္တလေး၊ မကွေးနဲ့ ဧရာဝတီတိုင်းဒေသကြီးတွေက စစ်ကြောင်းလေးကြောင်း ခွဲပြီး ရန်ကုန်မြို့ကို	3
ကျောင်းသားသပိတ်ကို ရဟန်းပျိုများသမဂ္ဂ ပူးပေါင်းပြီ	3
မန္တလေးကနေ ရန်ကုန်ကို ချီတက်နေတဲ့ အမျိုးသားပညာရေးဥပဒေ သပိတ်မှောက်ကျောင်းသားတွေနဲ့အတူ ရဟန်းပျိုများသမဂ္ဂက ပူးပေါင်းပြီး ဆန္ဒပြ ချီတက်နေကြပါတယ်။ သပိတ်မှောက်ကျောင်းသားတွေဟာ	3
သပိတ်မှောက်ကျောင်းသားအဖွဲ့ ကျောက်ဆည်တွင် တားမြစ်ခံရ	3
မန္တလေးမြို့ကနေ ကျောက်ဆည်မြို့မှာ ညအိပ်တည်းခိုနေတဲ့ သပိတ်မှောက်ကျောင်းသားအဖွဲ့ကို ဒီနေ့မနက်ပိုင်းက နယ်စပ်ရေးရာနဲ့ လုံခြုံရေးဝန်ကြီးဌာန တာဝန်ရှိသူတဦးက လာရောက်ပြီး ဆက်လက်ထွက်ခွာခြင်းမပြုဖို့	3
သပိတ်မှောက်ကျောင်းသားအဖွဲ့ ဆက်လက်ချီတက်	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်တဲ့ မန္တလေးက တက္ကသိုလ်ကျောင်းသားတွေဟာ ရန်ကုန်ထိ ဇန်နဝါရီ ၂၀ ရက်နေ့ မနက်ကစတင်ပြီး ခရီးရှည်	3
အမျိုးသားပညာရေးဥပဒေ ပြန်လည်သုံးသပ်ဖို့ သမ္မတ သဝဏ်လွှာပို့	3
အမျိုးသားပညာရေးဥပဒေ ပြန်လည်သုံးသပ်ပေးဖို့ သမ္မတက ပြည်ထောင်စုလွှတ်တော်ကို သဝဏ်လွှာပေးပို့လိုက်ပါတယ်။ ဒီကနေ့ ကျင်းပတဲ့ ပြည်ထောင်စုလွှတ်တော်အစည်းအဝေးမှာ သမ္မတက အခုလို	3
ပညာရေး သတင်း နိုင်ငံရေး	3
သပိတ်မှောက်ကျောင်းသားများ စစ်ကြောင်း၂ ခုဖြင့် ခရီးရှည်ချီတက်ပွဲ စတင်	3
အမျိုးသားပညာရေး ဥပဒေကို သပိတ်မှောက်ထားတဲ့ ကျောင်းသားတွေဟာ အစိုးရနဲ့ တွေ့ဆုံညှိနှိုင်းအဖြေရှာရေးအတွက် အချိန်ပေးခဲ့တဲ့ ရာဇသံ ရက် ၆၀	3
ပျောက်ကွယ်လု သိုင်းပြောင်းပြန်ပညာ ထိန်းသိမ်းနိုင်ရေး အခမဲ့သင်ကြား	3
ပျောက်ကွယ်လုနီးပါးဖြစ်နေတဲ့ သိုင်းပြောင်းပြန်ပညာကို ထိန်းသိမ်းဖို့ မန္တလေးမြို့က သိုင်းပြောင်းပြန်စည်းရုံးရေးအဖွဲ့က သိုင်းပြောင်းပြန်ပညာ အခမဲ့သင်ကြားပေးနေပါတယ်။ သိုင်းပြောင်းပြန်ပညာဟာ ပျောက်ကွယ်လုနီးပါးဖြစ်နေတာကြောင့် ထိန်းသိမ်းထားနိုင်ဖို့	3
၂၀၁၄ ခုနှစ်အတွင်း လေလွင့်ကလေးငယ် ၁၂၀၀ ကျော် ထိန်းသိမ်း	3
ရန်ကုန်မြို့တော်အတွင်းမှာရှိတဲ့ လေလွင့်ကလေးငယ် ၁၂၀၀ ကျော်ကို ထိန်းသိမ်းခဲ့တယ်လို့ ရန်ကုန်မြို့တော် စည်ပင်သာယာရေးကော်မတီ၊ လုံခြုံရေးနှင့် စည်ကမ်းထိန်းသိမ်းရေးဌာနမှူး ရဲမှူးကြီးကျော်စိုးက	3
ရက် ၆၀ အတွင်း ၄ ပွင့်ဆိုင်တွေ့ဆုံရန် သပိတ်မှောက်ကျောင်းသားများ ထပ်မံတောင်းဆို	3
အမျိုးသားပညာရေးဥပဒေကို သပိတ်မှောက်ထားတဲ့ ကျောင်းသားတွေက သတ်မှတ်အချိန် ပေးထားတဲ့ ရက်ပေါင်း ၆၀ အတွင်း ၄ ပွင့်ဆိုင်တွေ့ဆုံရေးကို	3
အမျိုးသားပညာရေးဥပဒေကို ကျောင်းသားထု သပိတ်မှောက်	3
ရန်ကုန်မြို့မှာ ကျင်းပတဲ့ နိုင်ငံလုံးဆိုင်ရာ ကျောင်းသားထုအရေးပေါ် အစည်းအဝေးကြီးကနေ အစိုးရက ပြဋ္ဌာန်းထားတဲ့ အမျိုးသားပညာရေး ဥပဒေကို သပိတ်မှောက်ကြောင်း	3
တားမြစ်ခံ ကျောင်းသားထု အစည်းအဝေး နာရေးကူညီမှုအသင်းတွင် လုပ်မည်	3
တားမြစ်ခံထားရတဲ့ နိုင်ငံလုံးဆိုင်ရာ ကျောင်းသားထု အရေးပေါ်အစည်းအဝေးကို မြောက်ဒဂုံနာရေးကူညီမှုအသင်းမှာ ပြုလုပ်သွားမယ်လို့ စီးပွားရေးတက္ကသိုလ် ကျောင်းသားသမဂ္ဂဥက္ကဋ္ဌ ကိုဇေယျာလွင်က ပြောပါတယ်။	3
ပညာသင်ဆုအတွက် လျှောက်ထားသူများကို စာမေးပွဲစစ်မည်	3
နိုင်ငံတော်သမ္မတရဲ့ ပညာသင်ဆုအတွက် လျှောက်ထားသူ ၄၈၀၀ ကျော် ရှိပြီး လာမယ့် ဒီဇင်ဘာလမှာ  အရည်အချင်းစစ်စာမေးပွဲ ဖြေဆိုရမှာ	3
ရန်ကုန်တက္ကသိုလ် ဒီပလိုမာသင်တန်းများဆက်ဖွင့်မည်	3
ရန်ကုန် တက္ကသိုလ်ထဲမှာ ဖွင့်နေတဲ့ ဒီပလိုမာ သင်တန်းတွေ ရပ်ဆိုင်းမယ်လို့ သတင်းတွေ ထွက်ပေါ်နေပေမယ့် ဒီကိစ္စနဲ့ ပတ်သက်ပြီး	3
အရပ်အပုဆုံး ရှားပါး ထရုန်လူမျိုးများကို ထိန်းသိမ်းရန် အစီစဉ်မရှိသေး	3
မြန်မာပြည်မှာ အရပ်အပုဆုံး ရှားပါး ထရုန်လူမျိုးတွေကို  မပျောက်ကွယ်အောင် ထိန်းသိမ်းဖို့ ယဉ်ကျေးမှုဝန်ကြီးဌာနတခုတည်းအနေနဲ့ အစီအစဉ်မရှိဘူလို့ ယဉ်ကျေးမှုဝန်ကြီးဌာန ဒုတိယဝန်ကြီး	3
အဆင့်မြင့်ပညာရေးစီမံချက် ကမ္ဘာ့ဘဏ်နှင့် မြန်မာ လက်မှတ်ထိုး	3
မြန်မာနိုင်ငံက သန်းနဲ့ချီတဲ့ ကျောင်းသားနဲ့ ကျောင်းသူတွေအတွက်  ပညာရေး ကူညီပေးမယ့် အစီအစဉ်တခုကို  မြန်မာအစိုးရနဲ့ ကမ္ဘာ့ဘဏ်တို့ အမေရိကန်ပြည်ထောင်စု	3
ဖေ့ဘွတ်ကြောင့် လူသိများခဲ့သည့် လက်ထောက်ကျောင်းအုပ်ကို လူမှုထူးချွန်ဆရာဆု ပေးမည်	3
ဖေ့ဘွတ် အင်တာနက်စာမျက်နှာမှာတေ့ာ တာဝန်ထမ်းဆောင်မှုအပြီး တပည့်တွေနဲ့ ခွဲခွာရတဲ့အတွက် ဖြေမဆည်နိုင်ဖြစ်နေတဲ့ ဓာတ်ပုံတွေကြောင့် လူသိများခဲ့တဲ့ ချောင်းဦးမြို့နယ် ဆူးလေကုန်းကျေးရွာမှာ	3
မိခင်ဘာသာစကား သင်ကြားခွင့်ရရေး တိုင်းရင်းသားလူငယ်များ တောင်းဆို	3
လူငယ်တွေအနေနဲ့ မိခင်ဘာသာစကား သင်ကြားခွင့်၊ ငြိမ်းချမ်းရေးလုပ်ငန်းစဉ်မှာ ပါဝင်ခွင့်နဲ့ မူးယစ်ဆေးဝါး အန္တရာယ်တွေကို ဝိုင်းဝန်းကာကွယ်ကြဖို့ မွန်ပြည်နယ် မော်လမြိုင်မြို့မှာ	3
မုံရွာတက္ကသိုလ်တွင် အမျိုးသားပညာရေးဥပဒေ ကန့်ကွက်ဆန္ဒပြ	3
စစ်ကိုင်းတိုင်းဒေသကြီး မုံရွာတက္ကသိုလ်က ကျောင်းသူနဲ့ ကျောင်းသားတွေဟာ  အမျိုးသားပညာရေး ဥပဒေကို ကန့်ကွက်ကြောင်းလှုပ်ရှားမှုတွေ စက်တင်ဘာလ ၂၄ ရက်နေ့က	3
ပညာရေး ဥပဒေကြမ်းကို လူထုအခြေပြု အဖွဲ့အစည်းများ ကန့်ကွက်	3
ပြည်ထောင်စု လွှတ်တော်က အတည်ပြုထားတဲ့ အမျိုးသား ပညာရေး ဥပဒေကြမ်းဟာ ဗဟို ချုပ်ကိုင်မှု များနေသလို မသန်စွမ်းသူတွေက	3
အမျိုးသားပညာရေးဥပဒေ ပြဋ္ဌာန်းချက်အချို့ အန်အန်အီးအာ ကန့်ကွက်	3
ပြည်ထောင်စုလွှတ်တော်က အတည်ပြုလိုက်တဲ့ အမျိုးသားပညာရေးဥပဒေပါ ပြဋ္ဌာန်းချက် တချို့ကို ကန့်ကွက်တယ်လို့ ပညာရေးစနစ် ပြုပြင်ပြောင်းလဲရေး နိုင်ငံလုံးဆိုင်ရာကွန်ရက် (အန်အန်အီးအာ)	3
ပညာရေး လူမှုရေး သတင်း	3
မသန်စွမ်းများကို ဘွဲ့ရသည်အထိ ထောက်ပံ့ပေးရန် စတင်	3
တက္ကသိုလ်တက်ရောက်လိုပြီး ငွေကြေးခက်ခဲနေကြတဲ့ မသန်စွမ်းသူတွေကို ဘွဲ့လက်မှတ်ရတဲ့ထိ ရာနှုန်းပြည့် ပညာသင်ကြေး ထောက်ပံ့မယ့်အစီအစဉ်ကို မြန်မာပြည်မှာ စတင်လိုက်တာကြောင့် စတင်လျှောက်နိုင်ကြပြီ	3
ပညာရေးစနစ် ပွင့်လင်းမြင်သာသည့် ဗဟိုချုပ်ကိုင်မှု လိုအပ်ဟုဆို	3
အမျိုးသားပညာရေးဥပဒေမူကြမ်းမှာ ဗဟိုချုပ်ကိုင်မှု များနေတယ်ဆိုပြီး ကန့်ကွက် ဝေဖန်တာတွေ ရှိနေပေမယ့် သမ္မတဦးသိန်းစိန်ရဲ့ ပညာရေးအကြံပေးအဖွဲ့ခေါင်းဆောင် ဒေါက်တာရင်ရင်နွယ်ကတော့ ပညာရေးစနစ်မှာ	3
ချင်းပြည်နယ်တွင် နေ့စားလပေးဆရာ ၁၅၀၀ ကျော် အလုပ်စခန့်	3
တစ်နိုင်ငံလုံးမှာ တက္ကသိုလ်ဝင်တန်းအောင်ချက်အနည်းဆုံးဖြစ်တဲ့ ချင်းပြည်နယ်မှာ နေ့စား လပေးကျောင်းဆရာ ၁၆၀၀ ကျော်ထပ်ခန့်လိုက်ပြီး သြဂုတ်လ ၁ ရက်နေ့က	3
တနိုင်လုံးအဆင့် ထိုင်းစာ လက်ရေးလှပြိုင်ပွဲတွင် မြန်မာကျောင်းသား ပထမရရှိ	3
ထိုင်းအမျိုးသာဘာသာနေ့အထိမ်းအမှတ် မူလတန်းအဆင့် ထိုင်းစာလက်ရေးလှပြိုင်ပွဲမှာ မြန်မာရွှေ့ပြောင်းကျောင်းသား မောင်ရာဇာက ထိုင်းတနိုင်ငံလုံးအဆင့် ပထမဆု ရရှိသွားပါတယ်။ ဒီပြိုင်ပွဲကို ဘန်ကောက်မြို့မှာ	3
ကျေးရွာပေါင်း ၆ ထောင်ကျော်တွင် အခမဲ့အင်တာနက်စင်တာများ ဖွင့်မည်	3
မြန်မာနိုင်ငံအတွင်းက ကျေးရွာပေါင်း ၆ ထောင်ကျော်မှာ အခမဲ့ အင်တာနက် အသုံးပြုနိုင်ဖို့အတွက် ဂျပန်အကူအညီနဲ့ ဆောင်ရွက်သွားဖို့ အစီအစဉ်ရှိနေတယ်လို့	3
နှစ်ပေါင်း ၅၀ ကျော်အတွင်း သမ္မတပညာသင်ဆု ပြန်ပေးမည်	3
နိုင်ငံခြားတက္ကသိုလ်တွေမှာ တက်ရောက်ပညာသင်လိုသူတွေအတွက် နိုင်ငံတော်သမ္မတရဲ့ ပညာသင်ဆုပေးမယ်လို့ ဇူလိုင် ၂၇ ရက်နေ့ထုတ် နိုင်ငံပိုင်သတင်းစာတွေမှာ ဖော်ပြလိုက်ပါ တယ်။	3
အမျိုးသားပညာရေး ဥပဒေကြမ်းကို ကျောက်ဆည် ကျောင်းသားများ ဆန္ဒပြမည်	3
အမျိုးသား ပညာရေး ဥပဒေကြမ်းက တဖက်သတ်ရေးဆွဲထားပြီး ဗဟိုချုပ်ကိုင်မှုရှိနေလို့ ပြန်ပြီး ရေးဆွဲစေလိုကြောင်း၊ ဒီဥပဒေကြမ်းကို ကျောက်ဆည်ခရိုင်လုံးအနေနဲ့ ကန့်ကွက်သွားဖို့	3
စင်ကာပူ- မြန်မာ အသက်မွေးဝမ်းကြောင်းပညာသိပ္ပံ ရန်ကုန်တွင် ဖွင့်လှစ်မည်	3
မြန်မာလူငယ်တွေ အသက်မွေးဝမ်းကြောင်း ပညာတွေလေ့ကျင့်သင်ကြားနိုင်မယ့် စက်မှုလက်မှု သိပ္ပံကျောင်းတခုကို  စင်ကာပူနဲ့ မြန်မာ နှစ်နိုင်ငံပုးပေါင်းပြီး ရန်ကုန်မှာ စတင်ဖွင့်လှစ်တော့မယ်လို့	3
ဒဂုံတက္ကသိုလ် ကျောင်းသားသမဂ္ဂ စာပေဟောပြောပွဲ ပါမောက္ခချုပ် ခွင့်ပြု	3
ဒဂုံတက္ကသိုလ် ပါမောက္ခချုပ်က ကျောင်းသားတွေ တောင်းဆိုထားတဲ့ စာပေ ဟောပြောပွဲ ပြုလုပ်ဖို့အတွက် ခွင့်ပြုလိုက်တယ်လို့ ကျောင်းသားသမဂ္ဂ တာဝန်ရှိသူတွေက	3
ပညာရေးပြုပြင်ပြောင်းလဲမှု ဆွေးနွေးပွဲတက်ရန် NNER ငြင်းပယ်ခံရ	3
နေပြည်တော်မှာအစိုးရက စီစဉ်ကျင်းပဖို့ရှိနေတဲ့  ပညာရေးဆွေးနွေးကို  အရပ်ဘက်အဖွဲ့ အစည်းတခုဖြစ်တဲ့ မြန်မာနိုင်ငံ ပညာရေးစနစ်ပြုပြင်ပြောင်းလဲရေး နိုင်ငံလုံးဆိုင်ရာ ကွန်ရက် (NNER)	3
ဒဂုံတက္ကသိုလ် ပညာရေးဆွေးနွေးပွဲ တားဆီးခံရ	3
ဒဂုံတက္ကသိုလ်မှာ ကျင်းပတဲ့ ပညာရေး ဆွေးနွေးပွဲကို ကျောင်းတာဝန်ရှိသူတွေက ဟန့်တား နှောင့်ယှက်ခဲ့ပါတယ်။ ဖေဖော်ဝါရီ ၂၆ ရက်နေ့	3
နားမကြားကလေးများအတွက် သင်ရိုးညွှန်းတမ်းရေးနိုင်ရန် ဆောင်ရွက်မည်	3
နားမကြားကလေးငယ်များ ပညာရေး ပိုမိုဖွံ့ဖြိုးတိုးတက်စေရန်အတွက် သင်ရိုးညွှန်းတမ်းတွေ ရေးဆွဲနိုင်ရေးဖို့ စီမံချက်တခု ဆောင်ရွက်သွားမယ်လို့ ဒီနေ့ထုတ် နိုင်ငံပိုင် ကြေးမုံသတင်းစာမှာ	3
သင်ရိုးညွှန်းတမ်းများကို မိခင်ဘာသာစကားဖြင့် ပြဋ္ဌာန်းနိုင်ရေး ဆွေးနွေး	3
လာမယ့် ၂၀၁၅ – ၂၀၁၆ ပညာသင်နှစ်ကစပြီး သင်ရိုးညွှန်းတမ်းတွေကို မိခင်ဘာသာစကားနဲ့ ပြဋ္ဌာန်းသင်ကြားနိုင်ရေးအတွက် ပညာရေးဝန်ကြီးဌာနက တာဝန်ရှိသူတွေနဲ့	3
ပညာရေး၊ ကျန်းမာရေး အသုံးစရိတ် အမျိုးသားစီမံကိန်းဥပဒေမူကြမ်း ဆွေးနွေး	3
ပညာရေးနဲ့ ကျန်းမာရေး အသုံးစရိတ်ကို မဖြစ်မနေ တိုးမြှင့်သုံးစွဲဖို့ လိုအပ်တယ်လို ဖော်ပြ ထားတဲ့ ၂၀၁၄-၂၀၁၅ ဘဏ္ဍာနှစ်အတွက်	3
အလယ်တန်း အခမဲ့ပညာရေးစနစ် လာမည့်နှစ် စမည်	3
လာမယ့် ပညာသင်နှစ်ကစပြီး အလယ်တန်းအဆင့် အခမဲ့ပညာရေးကို စတင် ဆောင်ရွက်တော့မယ်လို့ မြန်မာနိုင်ငံ ပညာရေးသုတေသနအဖွဲ့ ဦးစီးဌာန ညွှန်ကြားရေးမှူးချုပ်က	3
မူကြိုဆရာ၊ ဆရာမ တွေကို ဧပြီလကစပြီး အစိုးရ လစာပေးတော့မည်	3
လာမယ့် ၂၀၁၄ – ၁၅ ဘဏ္ဍာရေးနှစ် ဧပြီလက စပြီး အခြေခံပညာ မူကြိုအဆင့် ဆရာနဲ့	3
ရွှေ့လျားစာသင်ကျောင်းနဲ့ လက်ဘက်ရည်ဆိုင်က ကလေးလုပ်သားတွေကို ပညာအလှူပြု	3
My ME ပရဟိတအဖွဲ့က စာသင်ခုံတွေ တပ်ဆင်ထားတဲ့ ရွှေ့လျားကားတစီးနဲ့ ရန်ကုန်မြို့ရှိ လက်ဘက်ရည်ဆိုင်က ကလေးတွေကို စာလိုက်သင်ပေးနေပါတယ်၊	3
ရှမ်းဘာသာစကား ဘုံအဖြစ်တူညီစွာ သုံးစွဲနိုင်ရေး ဆွေးနွေး	3
မျိုးနွယ်စုများတဲ့ ရှမ်းတိုင်းရင်းသားတွေကြား မတူကွဲပြားတဲ့ ဘာသာစကား နဲ့ ယူနီကုတ်တွေကို ဘုံအဖြစ် နီးစပ်တူညီစွာ သုံးစွဲနိုင်ရေးအတွက် ဆွေးနွေးပွဲတရပ်	3
ပညာရေးနှင့် ကျန်းမာရေး ဘတ်ဂျက်တိုးပေးမည်	3
မြန်မာနိုင်ငံရဲ့ ပညာရေး၊ ကျန်းမာရေး အသုံးစရိတ်တွေအပါအဝင် တိုင်းနဲ့ပြည်နယ် ဘတ်ဂျတ်တွေကို လာမယ့် ဧပြီလက စမယ့် ဘဏ္ဍာနှစ်မှာ	3
ဒုက္ခသည်ကလေးများ ကျောင်းတက်ရန် အခက်ကြုံ	3
ကျောင်းဖွင့်ရာသီရောက်ပေမယ့် ကချင်ပြည်နယ်၊ ရခိုင်ပြည်နယ်၊ မိတ္ထီလာနဲ့ နန့်ခမ်းမြို့မှာရှိတဲ့ ဒုက္ခသည်စခန်းတွေက ကျောင်းနေအရွယ်ကလေးတွေ ဒီစာသင်နှစ်အမီ ကျောင်းတက်နိုင်ဖို့ အခက်အခဲတွေ	3
ပညာရေး သတင်း နိုင်ငံရေး	3
နိုင်ငံလုံးဆိုင်ရာ အန်အယ်လ်ဒီ ပညာရေးကွန်ရက် ညီလာခံ ကျင်းပမည်	3
အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ် ပညာရေးကွန်ရက်က မကြာခင်ကျင်းပမယ့် နိုင်ငံလုံးဆိုင်ရာ ပညာရေးကွန်ရက် ညီလာခံမှာ မြန်မာ့ပညာရေးကိစ္စကို အကျယ်တဝင့်ဆွေးနွေးပြီး လွှွှတ်တော်ကို တင်ပြမယ်လို့	3
ပညာရေး လူမှုရေး သတင်း	3
ဘကကျောင်းဆရာများအတွက် ၁ နှစ်စာ ဘတ်ဂျက် သိန်းပေါင်း ၃ သောင်း ပေးမည်	3
အစိုးရက ဘုန်းတော်ကြီးသင်ပညာရေးကျောင်းက ဆရာ၊ဆရာမတွေအတွက် စာသင်နှစ် တနှစ်စာ ဘတ်ဂျက်ကျပ်ငွေသိန်းပေါင်း ၃ သောင်း ကို ဒီနှစ်လာမည့်ပညာသင်နှစ် တိုင်းရင်းသားစာပေများ စတင်သင်ကြားမည်Google ကို မြန်မာဘာသာဖြင့် သုံးနိုင်ပြီ	3
ဒီကနေ့ကစပြီး အင်တာနက်ကွန်ရက် ရှာဖွေရေးအင်ဂျင် Google ကို မြန်မာဘာသာနဲ့ အသုံးပြုနိုင်ပြီဖြစ်ပါတယ်။ မြန်မာဘာသာ အသုံးပြုလိုသူတွေအနေနဲ့ www.google.com.mm	3
ပညာရေး ဘာသာရေး သတင်း	3
မြို့နယ်တချို့မှာ အရေးပေါ်အခြေအနေ ကြေညာထားတဲ့အတွက် သာသနာရေးဝန်ကြီးဌာနက စာဖြေသံဃာတော်တွေကို ဒီလကုန်ပိုင်း ကျင်းပဖို့ရှိတဲ့ ဓမ္မစရိယ၊ ပထမပြန်စာမေးပွဲတွေကို သြင်္ကန်ပြီးနောက်ပိုင်းမှဘာသာရပ်များကို မိခင်ဘာသာဖြင့် သင်ကြားပါက ပိုတိုးတက်မည်ပညာရေးပိုမိုမြင့်မားရေး အသွင်ပြောင်းကာလတွင် ကျောင်းပူးတွဲရန် အစီအစဉ်ရှိ 	3
ပညာရေး လူမှုရေး သတင်း	3
တက္ကသိုလ်ကျောင်းသား ၂၀၀ ကျော်ကို ရွှွှေပါရမီဖောင်ဒေးရှင်းက ပညာသင်ဆုပေးအပ်	3
ပညာထူးချွန်ပြီး တက္ကသိုလ်ပညာ ဆက်လက် ဆည်းပူးဖို့ အခက်အခဲရှိနေတဲ့ ကျောင်းသားဦးရေ ၂၀၇ ဦးကို ရွှေပါရမီဖောင်ဒေးရှင်းက ပညာသင်ဆုချီးမြှင့်ခဲ့ပါတယ်။	3
ရွှေ့ပြောင်းမြန်မာ ကျောင်းသားများပညာရေး အစိုးရနှင့် ချိတ်ဆက်	3
မြန်မာရွှေ့ပြောင်း ကျောင်းသားကျောင်းသူတွေရဲ့ ပညာရေးအတွက် မြန်မာရွှေ့ပြောင်း လုပ်သားများ ပညာရေးကော်မတီ BMWEC ဟာ ပြည်တွင်း ပညာရေးဌာနတွေ၊	3
အမျိုးသမီးများ ပညာရေးကဏ္ဍတွင် ခွဲခြားဆက်ဆံခံနေရ	3
ဒီနှစ်အတွက် ရန်ကုန်နည်းပညာတက္ကသိုလ် ဝင်ခွင့်ရမှတ်ကို အခြား တက္ကသိုလ်တွေ အားလုံးထက် ဝင်ခွင့်အမှတ်ပိုသတ်မှတ်ထားသလို အနိမ့်ဆုံးရမှတ်မှာ အမျိုးသမီးတွေက အမျိုးသားတွေထက်မောင်တော ကျောင်းသားများ ပညာဆက်သင်နိုင်ရေး ရန်ပုံငွေထူထောင်	3
ပညာရေး လူမှုရေး သတင်း	3
ဖာပွန်ခရိုင်အတွင်းရှိ ကျေးရွာများတွင် တုပ်ကွေးရောဂါဖြစ်ပွား	3
ကရင်ပြည်နယ် ဖာပွန်ခရိုင်မြောက်ပိုင်းက  ကျေးရွာ ၁၀ ရွာကျော်မှာ ပြီးခဲ့တဲ့ ၂ ပတ်လောက်ကစပြီး တုပ်ကွေးရောဂါဖြစ်ပွားနေပြီး မနေ့ပညာရေး လူမှုရေး သတင်း နိုင်ငံရေး	3
ရေနံချောင်း လူသားစွမ်းရည်မြှင့်တင်ရေးသင်တန်း ကော်မရှင် တားမြစ်	3
